failed_attempts_1min,passwords_tried_count,geo_distance_km,os_is_usual,accounts_same_ip,activity_burst_seconds,is_attack
1,1,40.281415594213136,1,1,454.6173964032834,0
2,0,5.553633762010569,1,1,1522.771649390442,0
1,1,91.58802312827596,1,1,1080.6191055565037,0
0,1,9.937403937795812,0,1,3346.910930529161,0
8,9,220.84267334037597,0,5,103.35489880199576,1
1,0,3.8804823618721396,1,2,2246.7972391244803,0
1,1,47.91386238579369,1,1,3246.0401235542126,0
2,1,7.831509714138585,1,0,1346.670385723507,0
0,0,71.16018455833182,1,1,586.1810512602364,0
1,1,63.41579154533201,1,1,3011.5459797563412,0
0,0,137.89294581247478,1,1,3442.379441019277,0
0,0,68.12634747887213,1,2,1773.4103159841663,0
2,2,25.528517012141556,1,2,795.7859918559589,0
6,5,84.09910819494377,1,1,666.8094010236455,0
5,0,107.56190470907583,1,0,1370.8690386600456,0
1,13,64.60394232787887,1,4,84.21947908948854,1
6,15,148.20684121159448,0,6,40.24495592381027,1
1,1,106.03390468352032,1,2,2852.5425021137376,0
1,1,32.798901676855586,1,0,2713.882693685561,0
1,0,42.81994787982988,1,2,1311.0364877138363,0
1,2,8.846781581319682,1,1,226.35719778540332,0
1,2,91.58049105438647,1,2,2202.961177857711,0
0,0,139.63752700103302,1,2,3580.9022502878775,0
3,0,18.12888543346116,1,0,401.15911240193134,0
9,14,927.016640137991,1,5,96.99964307971247,1
7,11,23.617223325002197,1,6,139.8567863975593,1
3,3,334.6100460498524,0,0,1094.4935756880275,0
0,0,379.2471143521013,1,2,1650.5838519368072,0
0,4,114.82627827027784,1,4,3361.492418692869,0
5,16,673.3563862085394,0,5,152.64439030417262,1
0,1,123.45229658682078,1,0,2357.3732549648025,0
2,2,278.202737610659,1,0,883.7792256917339,0
10,10,420.1180219546377,0,9,68.15462532727081,1
1,2,6.868328755037954,1,1,2424.1839788845073,0
0,1,27.292223960777797,1,0,2461.1036832596633,0
12,7,2293.0032841126294,0,6,25.83483134819479,1
0,0,111.18493164615793,1,2,2507.016091855276,0
0,3,116.91244039346942,0,3,1129.3078393008584,0
5,15,479.05726531745114,0,5,146.37591296778305,1
0,2,135.05450937802527,1,0,1520.2289314053128,0
6,12,29.177725153380905,0,1,23.683910950755195,1
1,1,59.74793467439119,1,0,816.493332065723,0
5,12,1190.7832999878485,0,8,4.146194850249427,1
0,1,22.063414031352075,1,1,1585.1377019928818,0
3,7,698.363513604244,1,3,879.5389518696044,0
1,3,65.0968320333423,1,0,3091.8292895414984,0
1,2,208.36159134976316,1,0,1786.5352683633057,0
5,10,1598.3748622050616,0,7,73.41012501768068,1
1,1,52.84960779135719,1,2,503.6711447469066,0
1,4,48.36254480764757,1,0,1857.6351816575175,0
1,1,65.8693509257819,1,1,1394.4184607813615,0
3,0,25.01856218943031,1,1,789.3026595158926,0
6,16,812.6168985657,0,9,174.18544678722714,1
1,1,9.416817920848102,1,1,2448.564977583045,0
6,8,375.2287608757755,0,10,91.2773641198383,1
2,1,73.42268836823676,0,0,537.1902721757449,0
1,1,117.22146460426688,1,1,3564.8371883925643,0
1,0,70.54518882744904,1,0,1959.560361083576,0
7,7,717.0818534783126,0,6,157.69855318883484,1
3,5,651.9863411612504,1,2,1552.6389176317882,0
1,0,0.048945782453938325,1,3,727.5883348078636,0
8,11,96.3914346265756,0,9,77.75024004435164,1
0,0,23.193903069399276,1,1,1855.3093297559578,0
1,0,109.61938866030653,0,1,3546.0161262810825,0
1,2,189.27402131900413,1,0,3438.710711396682,0
1,0,8.404276141525326,1,0,427.7307146964931,0
2,0,108.31649949955673,1,0,3224.605233858649,0
1,0,56.58742248869934,1,0,2689.2250358239144,0
7,11,2077.3413783169017,0,2,28.44701114441765,1
1,1,26.498213714150243,0,1,3324.0482966182603,0
1,1,69.50812288161222,1,1,1049.7835066695618,0
1,2,107.7447412397782,0,4,3107.4066276830117,0
1,2,10.244084474798953,1,1,420.88841027920563,0
0,0,43.53610558094374,1,1,970.5036657609766,0
0,1,104.36513195009633,1,0,211.58998679506908,0
0,2,444.79099874152394,1,1,2291.7514855731956,0
8,15,1356.4749535806066,0,8,7.001911321295837,1
11,6,56.962799110892455,1,10,61.799377273171736,1
0,4,10.939457801014864,1,2,2063.518324025393,0
2,1,25.084161639209,1,0,2110.790738426019,0
0,1,226.81154911827178,0,2,3312.7795835024735,0
9,14,266.6760139025691,0,10,143.27053795884822,1
8,14,192.60950604791046,0,7,119.60370935120527,1
1,0,41.4985854825823,1,3,1267.4962277655673,0
0,1,83.92473011129454,0,1,372.6560398624221,0
9,10,980.9723017550876,0,7,114.18240149064769,1
12,14,187.82683441049352,0,3,61.74029123907367,1
1,2,10.993622701723002,1,0,3173.243729066698,0
11,13,599.7418729910958,0,7,93.55622141148142,1
0,14,4.656339808571048,1,8,91.40295870089547,1
2,0,56.61437042349637,1,4,2613.308172041514,0
2,2,109.24116297037648,1,4,624.7041715007911,0
10,14,900.0260072162539,0,3,95.61796551931391,1
1,2,30.95483325481359,1,3,263.4174604891328,0
1,2,104.90445696309871,1,2,3484.5921728132566,0
1,3,32.00178218236025,0,1,1235.7852789200363,0
0,4,380.28636249323745,1,4,1350.2507885126392,0
0,3,218.54209415952857,0,2,1637.8692411870716,0
1,1,361.53418615595547,1,0,972.0815879463238,0
0,3,143.11820744193406,1,0,3081.41549444191,0
6,9,291.7425305878111,1,7,173.56808859054823,1
2,0,28.59997792428271,1,1,1496.6602306608384,0
0,1,36.825098058584075,1,1,2130.932744817622,0
2,1,105.83374113139513,1,2,1550.194880842862,0
7,13,1493.6072825767212,0,6,54.207672316138265,1
3,0,120.8171073513218,1,2,1877.422475421038,0
1,2,102.93871102383486,1,2,1606.5398937701893,0
8,10,326.71626888304024,0,1,37.136677247430235,1
1,0,72.41803042623206,1,1,513.6999374515296,0
7,9,628.920870779284,0,4,7.936757781017906,1
1,1,54.095991020184215,1,3,1397.0317063518437,0
1,5,140.45185610221785,1,1,2157.8015961284204,0
2,0,39.490641176144095,1,3,927.2547299187711,0
1,1,76.99741482681596,1,1,1814.478162989024,0
2,1,6.690034727831317,1,1,363.7718970464333,0
2,0,93.88140972183939,1,0,1654.4194595446802,0
0,1,55.63865311778197,0,3,49.444203328266155,0
0,2,259.30224988965864,1,1,637.7023733249086,0
1,1,18.803975093179176,1,1,591.1727196897498,0
2,1,11.250014749620686,1,0,2466.212350353121,0
0,2,69.2335873236644,1,1,2037.2647847032115,0
2,5,32.15483590777061,1,1,1724.4628265956258,0
0,0,150.18465645746414,1,1,2363.51040188759,0
0,2,41.52822023042525,1,3,2816.2484130991593,0
6,12,1300.6884675908775,0,11,108.89639967237986,1
0,1,12.462282976355677,0,0,1049.2776888939093,0
0,1,170.89176442415166,1,1,2877.6679454393247,0
0,0,128.46906777199897,1,1,914.6314880423015,0
0,2,42.29256873540254,1,1,2207.664504212747,0
6,7,65.68005866560729,0,1,2917.27432472094,0
1,2,41.00080596896219,1,0,1228.3928830580178,0
1,2,7.377368326551871,1,0,598.3428985989123,0
0,0,14.46820834046969,1,1,2138.5280582848427,0
1,0,13.908017556267486,1,1,3428.636004240108,0
1,1,1.7910329975090225,1,2,3432.3433192288653,0
1,1,197.47037775141877,1,4,3020.3898040012423,0
1,1,16.342307963454232,1,0,786.9978122838659,0
3,0,63.19989185553486,1,1,2979.9415397897396,0
8,12,1442.3866050268207,1,2,168.9722944902669,1
1,1,6.877905009775802,1,1,2592.528515866872,0
1,1,24.55953441445308,1,2,3188.3637149297892,0
1,2,3.8356141094510803,1,2,1160.412570504232,0
0,1,63.1887406572874,1,2,1550.3243355254197,0
4,16,985.3032758788911,0,8,34.445740044038125,1
0,2,142.94385575295405,1,0,2264.762630550803,0
6,13,520.555523985072,0,3,126.65670064708003,1
0,0,38.25654249839581,1,0,3407.359408114149,0
1,4,43.422554767319866,1,3,1245.047614258447,0
1,1,25.69856052472749,1,1,2489.806165619936,0
3,3,283.5466965370875,1,0,3349.3391259790656,0
2,2,6.387509386742502,1,1,3594.6544346727173,0
2,1,15.913134302193852,1,3,1908.3952539681643,0
8,12,4.546428381299136,1,4,95.84668288178348,1
10,11,15.230173422130772,0,7,28.046630892044902,1
1,0,57.13260855142561,1,1,1083.2332913192067,0
0,0,98.58237415225993,1,0,2077.632886664822,0
1,1,54.286577450467995,0,0,2905.116330773407,0
1,2,121.09959869115036,1,0,2117.8412013121606,0
9,16,314.8932638589148,1,4,37.37178845016989,1
1,1,194.98310796677887,1,2,2349.239154276401,0
2,0,47.74507838699555,1,0,3305.430976512125,0
0,3,91.70240450731737,1,1,748.2525503268126,0
1,0,117.52470351502437,1,2,599.1824201299569,0
2,1,28.362078972369687,1,4,3337.739321336419,0
0,1,106.38019370945587,1,2,1901.6048850078491,0
0,1,14.889052070843352,1,1,2831.258226090999,0
1,0,156.11519889121243,1,1,3163.0001378035,0
1,0,5.224915864226941,1,1,3360.8080960505163,0
3,0,36.59742082861476,1,2,1343.4187509904355,0
3,1,33.90380313178201,1,0,359.70368473875783,0
0,2,121.43108672044394,1,2,708.2056087315891,0
0,4,165.71750502543924,0,1,991.6595798667889,0
2,4,24.48922122119906,1,0,597.1362713310964,0
0,2,23.295934432601413,1,4,168.91659477212508,1
1,0,121.9448983356054,0,2,638.046294181406,0
2,0,32.622456098013714,1,1,2068.504407854044,0
0,1,86.6205266037704,1,2,2775.941217432899,0
0,2,41.332403251961665,0,0,2736.31571684972,0
0,1,181.4433106472187,1,1,1215.7183503950496,0
1,2,1.4218819681661738,0,1,3204.86835421026,0
2,0,109.30842132094801,0,2,1878.5354156527949,0
2,0,66.00892225029861,1,0,1966.317378965372,0
0,0,47.07458056942993,1,1,1057.2900905499002,0
5,18,38.11646852708714,0,7,50.8807798097794,1
1,2,17.01536369394732,0,2,2896.752848826865,0
1,3,73.66604165170791,1,2,2156.9088376524596,0
8,13,715.798412367666,0,7,88.01077561584076,1
1,1,107.32093902688041,1,1,2500.1228448982392,0
2,2,122.76924620025687,1,1,2136.4533895234395,0
3,0,273.5194778130351,1,1,2183.3094761934694,0
8,12,2164.7384393118045,1,6,105.18560996455695,1
10,17,523.620820171242,0,5,156.69460035694468,1
6,13,477.5628893417846,0,5,31.531943929268568,1
1,1,402.6736950373203,1,1,3038.7588170031736,0
1,1,5.069831154728166,1,0,2943.602948023773,0
8,10,297.4737709702504,0,13,46.90419571997037,1
1,2,75.09662922555108,1,0,419.2002303390895,0
1,2,40.98524776021879,0,1,298.1320161868351,0
1,0,28.59453838598965,1,3,3177.803876506392,0
0,2,37.11980774242328,1,0,455.5652211244054,0
5,13,719.2940098462269,1,8,115.96867303340876,1
5,11,432.57945500914224,0,5,6.113011262683379,1
6,12,428.6159857886642,0,4,3.2184001986051802,1
5,12,696.4635236757808,0,7,85.40190736757268,1
1,1,88.07191352294096,1,1,2454.354668006273,0
2,1,22.87768903599483,1,0,2233.3520637652537,0
9,6,157.65472652186116,0,8,146.25512847508585,1
11,16,365.2829434386032,0,3,22.763384762131064,1
1,3,75.01975971298268,1,4,2877.8803645416706,0
1,2,33.26195946017374,1,1,3110.10371570596,0
6,9,388.611406881699,0,6,91.00889627734986,1
2,4,133.33056990218205,1,0,1497.1759227815944,0
2,6,153.2317918365488,1,2,3099.537067870889,0
2,1,277.9062826018419,1,3,1788.8781732169107,0
6,5,698.6732038678514,0,3,32.417500423836465,1
1,0,100.85112160773267,1,1,1838.4958271541548,0
1,4,43.64859924187816,1,2,350.29504725424766,0
0,0,246.56960979540844,1,3,2679.6382184021354,0
2,4,417.5455197230618,1,1,3573.1400179979673,0
1,2,58.690099903413795,1,1,526.8213224205087,0
1,2,18.14897797781825,1,2,455.3635317421858,0
3,2,20.582275468764447,1,1,2639.5913684304587,0
0,3,21.918338456624838,1,1,3486.263662814501,0
9,15,1193.1916099316823,1,3,144.39995774344,1
5,0,64.02587201344816,1,2,1875.2198734387664,0
0,15,35.0376621833768,1,4,56.672529667142726,1
1,0,22.229842246822884,1,1,2688.6524082547935,0
0,1,436.83353764562037,1,3,1921.0474488684054,0
1,2,48.37307570879307,0,0,1782.536147680001,0
4,3,73.00449990988126,1,1,1623.4935183108762,0
1,3,127.60308936100074,1,0,1179.0504424237063,0
2,3,236.84011739953132,1,1,3597.080443222491,0
1,1,60.531132867379526,1,4,504.41017060694475,0
1,2,103.25347096084313,1,3,2849.080545290006,0
1,1,55.04268674826956,1,0,2742.3773255869487,0
0,0,172.32806931394367,1,3,3476.1876121641835,0
0,0,54.453106537548976,1,1,765.4270469261089,0
0,1,35.612633702066866,1,2,2162.435064688392,0
0,0,107.16562792601562,1,0,3181.2457882042304,0
1,1,34.48748949465193,1,0,1528.7477973605717,0
1,0,39.258456040607626,1,2,1487.468912603025,0
5,11,172.40094143246017,0,8,126.93820053997999,1
1,0,5.1395478858363735,1,1,2805.251507957573,0
0,0,53.37175919437057,1,1,363.29727027169156,0
0,0,1.9674110858171956,1,0,1961.8012085666774,0
0,1,26.16211369801793,1,1,2761.458502016049,0
2,0,25.09848919861373,1,1,2104.57991048609,0
0,3,43.81046223552457,1,2,875.5869936093093,0
2,1,67.75270952695271,1,1,2683.7326961175168,0
1,0,29.844829168307662,0,3,3091.0934476635716,0
0,1,109.51216861773304,1,1,730.9770607807556,0
10,10,326.8707841258047,0,11,99.41067356446572,1
1,1,52.55462745112937,1,0,505.1327905711992,0
6,12,76.70306587321662,0,12,115.53767327715973,1
1,1,28.061242569408865,1,0,158.1175795935574,0
0,0,80.91466185863938,1,1,2067.6708329150156,0
0,0,21.987138291325977,1,1,579.243852257226,0
1,2,12.755611975510208,1,2,2859.602934839086,0
1,1,98.45054297389316,0,3,650.0888670696905,0
1,0,44.384589864633384,1,0,2242.610418940099,0
6,16,100.26458956656508,1,8,139.27066701816005,1
6,13,3.1336573644246952,0,8,98.64738156313292,1
2,1,171.20166921281304,1,2,199.75399115640352,0
4,5,283.8947074411668,1,5,95.93188568450925,1
1,0,68.98616667622105,1,0,1242.2358964557936,0
6,3,82.1812335232687,1,0,1664.3328918084933,0
0,3,49.16609233987337,0,1,1776.798607292412,0
12,10,290.6579247605242,0,3,161.9684648537559,1
1,0,22.148338581840985,1,0,788.6186082626781,0
3,0,77.68131686270551,1,1,1938.8976159165238,0
3,1,32.447369467411804,1,0,2107.9505490181377,0
1,1,87.30344452430711,1,2,1534.4328313642782,0
3,2,9.344684650360954,1,1,190.01857556649588,0
6,5,206.58977525717063,0,3,33.13767527065428,1
8,9,738.6401499226714,0,5,58.638022185688605,1
0,0,20.944945553208992,1,0,523.750699172373,0
2,3,41.80111937857694,0,1,3106.198028908792,0
1,0,42.09482820436085,0,1,2015.1072210324435,0
1,2,22.628448276146674,0,3,1819.0083992619477,0
0,2,140.4397763876064,1,0,1409.8711087210343,0
0,0,0.6521555222355557,1,0,182.7082172881953,0
0,1,33.95057265885373,1,4,3484.299399149919,0
0,0,15.880943535482066,1,1,3416.282292595401,0
1,1,73.09685231594014,0,0,877.4485822001332,0
0,2,29.222251502986644,1,3,1624.7209444111331,0
0,0,38.344055090242655,1,2,1944.937309813171,0
0,2,27.021173234816604,1,0,3410.6582885526504,0
1,2,84.46971241467098,1,0,660.7720362401957,0
0,0,66.88785222664181,1,2,3083.7029745778405,0
2,1,119.17618715168182,1,2,2451.153037808124,0
1,1,240.1795367685132,1,2,1056.1827098642866,0
1,2,132.80865342583394,1,2,2833.971302581395,0
1,0,24.282155480590166,1,2,70.03983275936058,0
1,3,16.539148732818067,1,1,2917.1509843746126,0
3,0,27.601694427482286,1,2,3439.5283416828893,0
0,17,86.60939554851966,1,9,107.2921261228728,1
1,0,64.50257445232279,0,0,304.82460723126735,0
1,3,1.2266791258403913,1,0,3152.5517273664977,0
2,12,289.0058048837255,0,4,115.29837219294048,1
1,1,55.38177486080337,1,1,2696.2612141724494,0
0,0,52.73213781514103,1,2,421.0914302339118,0
0,2,130.59470100567,1,2,2855.791540607234,0
8,9,792.1043212608573,0,7,36.12375888490261,1
2,2,13.993662543475654,1,1,1165.7551161077247,0
0,1,99.2718663250709,0,1,208.22830943844804,0
1,3,97.46285623868332,1,4,505.32342524090615,0
1,3,30.24167145253758,1,0,1961.4240691958064,0
0,0,16.376046896743798,1,0,3060.843900623834,0
2,1,22.76821253216643,1,2,2911.4820812517214,0
2,0,1.8305079978074743,1,0,2431.4660982492305,0
1,1,29.494647666176363,1,0,1194.7763520437998,0
1,0,1.3053656976934365,1,1,2738.2384964859734,0
2,3,142.40684618548818,1,4,1559.0633520019405,0
1,1,141.17423591181716,1,0,842.5864948674658,0
1,1,35.92546914512098,1,0,3521.0516832018798,0
0,1,134.11162155062902,0,1,56.412935035205265,0
2,7,551.0176531966125,1,2,1018.6475719692435,0
5,14,23.8413826822698,0,10,130.833223260433,1
1,3,67.62385459046902,1,2,161.65489559702752,0
1,3,140.36166443696874,0,1,3429.2631429855123,0
0,2,245.5620290484757,1,2,3530.042905848473,0
1,0,60.894492949902386,1,2,1630.2489834192654,0
4,9,1024.9558322258993,0,4,125.68079535183672,1
2,0,144.20597791038492,1,0,860.001073444309,0
4,3,92.31208648968894,0,1,2502.7773488290186,0
4,13,181.87435579744812,0,4,136.02693703253067,1
2,0,183.13907162279457,1,1,2749.170987160065,0
1,1,3.717881085258014,1,0,805.7048856500861,0
2,0,82.74405898873036,1,0,1002.3823577040139,0
8,10,450.0947685151679,1,5,6.6326454406900135,1
1,3,26.751247650602338,1,0,1879.0796805707691,0
1,3,23.278392080853045,1,0,3261.0775683970087,0
2,1,142.4870875300061,1,0,2683.40022634095,0
1,1,35.32658075718635,1,2,3573.9878946574104,0
6,17,250.20765527462524,0,3,59.097160959888946,1
8,6,290.0215593053746,0,4,35.61951902035088,1
5,15,904.2696357549927,0,3,158.82362273686022,1
1,2,114.85169833996592,1,1,2599.4890226610573,0
0,0,38.90895015155229,1,1,3492.896165231275,0
0,1,39.029679820559664,1,2,2128.83856201976,0
2,3,138.3687600889081,1,3,862.6936273389674,0
7,4,311.53115408288187,0,5,113.1052626828937,1
1,1,37.93752238397569,1,2,3353.0199325181243,0
1,1,109.56509870937695,0,2,1988.4058153824358,0
8,13,1258.1514900243144,0,8,95.63433870871208,1
9,8,219.1398990581659,0,2,120.68559357312373,1
1,1,17.611582653486806,1,1,868.2232171073979,0
1,1,75.00276785617692,1,0,2017.6640131172323,0
0,0,151.56249989045963,1,0,2564.169347795971,0
0,4,127.93792846881253,1,0,3146.857122842604,0
0,2,102.62418832122036,1,2,1400.1204432873892,0
3,4,52.896663287503124,1,1,969.0841764273771,0
1,0,39.09354823932318,1,2,2186.7793282729554,0
1,4,163.91740751211125,1,1,606.0821748066927,0
0,0,59.24528144243375,1,0,1788.2684517334603,0
15,9,721.9773984408077,0,6,137.8002622407537,1
2,0,246.16579814951282,1,0,179.63143828164692,0
1,0,97.83775505149755,1,1,2528.1281300416617,0
1,2,10.673729686454994,1,1,2392.793396287476,0
0,1,23.693892956795985,1,1,3342.824661152664,0
2,0,24.019876910007486,1,1,3421.124390852361,0
0,2,60.51902296669556,1,2,2206.319302562214,0
1,2,5.216873452683154,1,0,2921.638822752684,0
4,21,41.016986964527085,0,10,165.30373432178962,1
8,11,0.7149129404917277,0,7,107.67550672249354,1
0,2,160.65849952738805,1,2,2655.909985999102,0
5,7,580.5578439230392,1,1,306.74579447470586,0
7,7,820.6009794769806,0,5,48.94185749398093,1
1,1,65.81439195212164,1,2,981.3689801257433,0
0,4,17.15811379125728,0,2,2422.2140292826425,0
4,5,760.6660558207026,1,0,3071.148125207664,0
3,1,71.5370417687804,1,1,2186.457997858606,0
1,2,64.44496240048574,1,0,2324.5700756979804,0
1,5,219.14130433840472,1,1,2935.851802658726,0
1,0,12.780032304065438,1,1,1780.5358149021292,0
5,5,53.6657123854331,1,1,2243.9350092887985,0
7,10,31.889982450787382,0,7,170.89007407713288,1
1,0,137.1315052848592,1,1,2884.042596137849,0
4,6,267.96194879512205,1,0,2882.108153658885,0
0,1,122.90884475699565,1,1,2152.1393292686016,0
1,2,120.1806507268887,1,0,2320.455691551835,0
2,4,603.9577579536553,1,0,460.11625048120595,0
1,0,108.56062965438595,0,0,2334.9862609955285,0
2,1,1.7623867551366863,1,2,198.72895380128833,0
1,0,37.19186240758775,1,1,1840.4457111399477,0
1,3,52.6782396337651,1,1,3528.9439952884495,0
1,3,29.984815713258037,1,3,2120.478919550795,0
1,1,100.38492021442615,1,0,409.9425981356934,0
1,1,154.2535074027124,1,0,3348.1390520821924,0
2,1,53.4788700363422,0,0,419.18275234967564,0
0,0,16.960974903542024,1,1,2166.335520216193,0
1,1,59.47425881052521,1,1,2105.935355011075,0
7,9,1096.9869039493062,0,8,64.41063429439889,1
1,3,27.061928778441864,1,0,2649.121921607141,0
1,0,215.47487835764332,1,1,3308.555911725208,0
8,18,564.8767883153237,1,7,86.29170325205916,1
3,0,34.80873586419578,1,0,495.775929845522,0
0,0,371.06585406861575,1,1,851.6232542831481,0
0,3,91.54507702129719,1,2,2033.6891780218402,0
7,10,171.32522333874394,1,10,29.55643763592757,1
1,1,65.49738921443637,0,0,3517.7625510381936,0
1,2,20.254744415721962,1,3,1633.244652975501,0
0,0,13.631957549258205,1,1,2315.4507943026583,0
1,0,55.21332480592268,1,2,3438.066503065026,0
1,2,180.41470901637155,1,1,2515.0462489631486,0
6,8,472.1477806974175,0,5,152.17351405237392,1
2,0,49.776954795202826,1,1,1268.849778349573,0
15,14,250.72843021635205,0,5,57.492341487334954,1
1,1,92.42608523115277,0,0,2756.5116678041322,0
9,12,155.9083622236319,1,2,20.105162196484848,1
1,2,47.46424865976372,1,2,2918.308582774687,0
1,1,114.49106053243693,1,0,1196.2752121675824,0
3,9,436.96479937531194,0,1,164.43855249477724,1
1,3,9.85053506880824,1,2,1208.5885980081118,0
0,1,86.89481606893025,1,1,1894.6765446767788,0
0,1,38.030707350971795,1,1,2893.836695137645,0
0,0,201.95254228759018,1,3,1981.0961997166733,0
0,2,155.20014394978415,1,1,391.45646600013487,0
2,2,36.07903197442574,1,0,2318.652795049615,0
1,0,38.30023325562927,1,0,3147.8907859677374,0
0,1,25.73516322171562,0,1,444.8797482655748,0
6,8,172.6851882073573,0,11,46.13419833425721,1
7,9,101.10076250428672,0,8,44.90058039308911,1
0,0,14.006771066854471,1,0,2553.371253312979,0
2,3,63.133446460682386,1,2,2108.210996350716,0
5,17,810.312814778809,0,7,17.24498447932031,1
0,0,95.07633627452799,1,0,1156.7799597332798,0
7,8,182.12775728578566,1,7,42.4270420291038,1
2,2,34.22778231303091,1,0,1775.2308569178676,0
0,2,166.18047788355682,1,0,152.01542311412607,0
1,1,37.48590652801066,1,0,2251.418702461721,0
2,1,88.66655805860591,1,0,612.8833909704628,0
0,2,42.99107830179673,0,2,1063.7009194058394,0
0,2,137.47247420599084,1,0,2236.4317610534517,0
5,17,849.4190711276295,0,6,136.15843816096051,1
1,2,14.848471607386509,1,1,1626.8041149517783,0
1,1,71.81217069349195,1,2,2278.2145174430298,0
2,3,79.171998731728,1,0,3325.942434251699,0
0,1,187.859968950842,0,1,433.4954435265073,0
0,1,43.595842054544406,0,1,1296.5774578048317,0
1,3,44.34482124355316,0,2,3284.605154548069,0
2,0,3.2797452799329214,1,1,1092.8621572561915,0
0,1,61.43396187296457,1,2,3588.014656734531,0
12,4,29.490983494347443,0,4,18.366735167001497,1
0,2,50.894664628130116,1,1,1680.013006852218,0
8,11,22.86930909089117,0,5,19.97594324019813,1
1,2,16.733319534690395,1,2,820.7431659237544,0
2,0,15.898873645546644,1,1,176.24222113995444,0
1,0,9.13096568162066,1,0,1385.3742656186423,0
1,2,99.75629224086478,1,0,309.7436899776444,0
1,2,113.28810644186156,1,2,3202.2356989581476,0
4,9,14.043614027385669,0,10,46.28110960191512,1
0,1,199.50635623781548,1,3,2828.5644248656904,0
1,1,16.3151193205282,1,1,1582.0205687549549,0
1,3,141.4866052668364,1,1,3294.4980338128826,0
1,2,40.964144032229505,0,0,701.4074567993792,0
2,1,5.139421862350365,1,2,775.3176388565481,0
4,12,597.4545188080425,0,3,161.90393481982187,1
1,2,4.154919317212657,1,1,2547.489193061559,0
1,2,62.263657672276295,1,1,1041.1344327889583,0
1,13,40.327576335444405,1,3,21.440682711285675,1
1,1,57.49097945954543,1,1,603.1435723765271,0
4,12,202.23861891760754,0,6,27.43687128395477,1
0,2,295.72845339526845,1,0,1077.049852448312,0
1,0,17.423969937748744,1,1,1935.955779220955,0
1,2,89.58583292792014,1,1,752.5349394844119,0
2,1,91.44955923611312,1,1,672.7382472000444,0
0,2,116.76959115754882,1,1,2954.9999955713092,0
2,4,56.58017366984006,1,1,3260.4081547118026,0
7,16,403.4877213665303,0,9,123.76382787919204,1
1,1,120.80189537273866,1,3,2729.09324903339,0
1,1,12.225544755980076,1,4,297.62425399749714,0
2,13,2114.1377073310105,0,7,62.66019854980848,1
3,1,39.930228525737164,0,3,2176.978771623646,0
5,17,288.826483952277,0,14,161.55297986451183,1
2,1,282.28146997806937,1,2,53.00960816309894,0
12,12,1100.8817793459166,0,6,60.374959341683734,1
1,1,98.38548457445052,1,0,2641.6143227648718,0
4,19,51.20835873673014,0,6,86.2948561534731,1
1,3,181.96817911768272,1,4,1162.9067361267535,0
3,0,327.94108453185174,1,0,105.66755589237164,0
0,1,37.06882244675615,1,1,2674.4901808702766,0
1,2,32.43534649015507,0,0,985.315594469537,0
2,3,252.95517981588603,1,0,3402.6692239034523,0
1,0,12.163251735579095,0,0,1962.0958388641357,0
2,2,22.989930961161473,1,1,1489.8193486134567,0
1,0,42.7958615223908,1,1,453.27451609370866,0
2,5,533.2652597897068,0,5,125.08794063182943,1
9,14,1551.6564629012719,0,3,55.41927745950848,1
6,19,1400.7867409117498,0,8,25.082345677665298,1
1,1,3.810820199924186,1,0,2023.271674375219,0
0,0,165.7875049607046,1,1,663.0990195720271,0
1,1,12.577477751372024,1,1,3021.8788947488815,0
2,2,180.9992876177154,0,4,3152.01887962911,0
0,0,56.42954920176754,1,0,1983.5563328749156,0
3,4,119.32444870968818,1,1,2771.182875163415,0
0,2,52.39590428643354,0,1,2411.736707845592,0
2,2,50.73728663388721,1,0,1964.245819786359,0
3,3,4.240688178033536,0,3,510.7002819331904,0
2,0,88.43961229634745,1,2,342.79950574243173,0
0,0,16.881378242234973,1,1,2496.5226518292625,0
1,3,51.321620683224445,1,1,1866.8252103070388,0
1,0,103.70621753122522,1,0,2356.4540533282775,0
0,0,35.55667791146044,1,2,2632.710463304906,0
1,1,25.268105065169358,1,2,3410.5506966371845,0
0,1,30.785038952166165,1,2,1357.8627279589505,0
0,3,41.77012410958852,1,0,3165.5191336401126,0
1,4,123.9836829079212,1,1,2966.0800643023613,0
11,10,30.76892770696909,0,11,66.26208202244906,1
1,0,251.40141528976022,1,4,2443.0596300095144,0
0,1,9.127319270671657,1,0,2884.9243935583618,0
0,1,4.681467518009606,1,1,273.2779852622609,0
0,1,30.676289449812806,1,2,3362.153159676681,0
1,3,58.10597114163504,1,0,1837.9174713711989,0
1,2,79.05668957748433,1,2,1907.0961073384503,0
2,1,4.953122825428094,1,1,3480.28986570184,0
1,0,4.8334109950539785,1,2,3424.477376052151,0
0,0,31.46088406654507,1,1,3001.4281397607087,0
1,0,74.25080678567673,0,2,1425.8467751807048,0
10,10,1697.7322150292287,0,7,85.56651000039511,1
0,2,82.32085442888734,1,0,2838.6364040577746,0
8,8,225.6350815135679,1,6,3.366193783878175,1
1,0,0.07995932738345445,1,2,2004.3247145398861,0
8,10,511.42625002303964,0,8,171.81266634108349,1
0,1,35.50349693375345,1,0,2588.273501908192,0
1,1,47.821080475584886,1,2,2347.09843028483,0
0,2,111.298181082733,0,0,872.6866675355076,0
1,1,17.103072573309756,1,0,3063.166720820794,0
